doc,relation,idf,idf_wiki
0,P279,9.733442197406736,196.24028215381585
0,P31,7.129271229373937,74.9499403044318
0,P1535,3.304588722922894,11.782172357305127
0,P527,12.604028354325957,122.812615601295
0,P618,8.75729975565641,34.19005065880311
0,P366,3.0636435790442267,20.018810847808695
0,P1542,2.6991109439864425,11.176694578368675
0,P1552,4.649256295106338,47.03717446701751
0,P398,10.703899576345876,36.13665047949257
0,P397,3.948325712425713,12.425909346807947
0,P138,2.7856915649926726,11.263275199374906
0,P2579,4.944669110774768,30.37742001392147
0,P361,2.7818888767737056,28.214639779920404
0,P2789,2.9093055209598493,11.386889155342082
0,P3095,2.3176278005647637,10.795211434946996
0,P140,5.411911747847251,13.889495382229484
0,P155,2.1524425260137963,10.63002616039603
1,P31,11.585065747732648,121.79365299470169
1,P279,11.945588151362813,240.84034627968308
1,P1552,8.368661331191408,84.66691404063151
1,P2579,3.296446073849846,20.251613342614313
1,P527,11.634487711685498,113.3654913242723
1,P2789,2.9093055209598493,11.386889155342082
1,P361,9.272962922579017,94.04879926640135
1,P156,5.065694121731554,22.02086139049602
1,P155,4.3048850520275925,21.26005232079206
1,P3712,6.153849092576627,14.631432726958861
1,P2922,4.207938943521315,12.685522577903548
1,P366,3.0636435790442267,20.018810847808695
1,P688,5.715594161645472,14.193177796027706
1,P3095,2.3176278005647637,10.795211434946996
1,P186,3.476654477537904,20.43182174630237
1,P828,3.253802069157045,11.731385703539278
1,P4934,4.353790820533877,12.83137445491611
2,P527,1.9390812852809165,18.894248554045383
2,P2789,2.9093055209598493,11.386889155342082
2,P31,0.8911589036717421,9.368742538053976
2,P1552,0.9298512590212675,9.4074348934035
2,P279,0.4424291907912153,8.920012825173448
3,P527,3.878162570561833,37.788497108090766
3,P2789,2.9093055209598493,11.386889155342082
3,P279,1.327287572373646,26.760038475520343
3,P2579,1.648223036924923,10.125806671307156
3,P1552,0.9298512590212675,9.4074348934035
3,P361,0.9272962922579018,9.404879926640135
4,P186,1.738327238768952,10.215910873151184
4,P279,0.4424291907912153,8.920012825173448
5,P31,2.673476711015226,28.106227614161927
5,P361,2.7818888767737056,28.214639779920404
5,P279,4.424291907912153,89.20012825173447
5,P2579,3.296446073849846,20.251613342614313
5,P1552,2.7895537770638024,28.222304680210502
5,P155,2.1524425260137963,10.63002616039603
5,P156,2.532847060865777,11.01043069524801
5,P2922,4.207938943521315,12.685522577903548
5,P527,0.9695406426404583,9.447124277022692
7,P279,0.4424291907912153,8.920012825173448
7,P31,0.8911589036717421,9.368742538053976
8,P279,1.7697167631648612,35.68005130069379
8,P1552,2.7895537770638024,28.222304680210502
8,P2579,3.296446073849846,20.251613342614313
8,P31,0.8911589036717421,9.368742538053976
8,P527,0.9695406426404583,9.447124277022692
10,P527,0.9695406426404583,9.447124277022692
12,P1552,1.859702518042535,18.814869786807
12,P279,1.327287572373646,26.760038475520343
13,P279,1.327287572373646,26.760038475520343
13,P527,7.756325141123666,75.57699421618153
13,P618,8.75729975565641,34.19005065880311
13,P366,3.0636435790442267,20.018810847808695
13,P1542,2.6991109439864425,11.176694578368675
13,P1552,2.7895537770638024,28.222304680210502
13,P2579,1.648223036924923,10.125806671307156
13,P31,1.7823178073434842,18.73748507610795
13,P361,0.9272962922579018,9.404879926640135
14,P279,2.654575144747292,53.520076951040686
14,P527,0.9695406426404583,9.447124277022692
14,P1552,5.579107554127605,56.444609360421005
14,P2579,1.648223036924923,10.125806671307156
14,P186,3.476654477537904,20.43182174630237
14,P31,0.8911589036717421,9.368742538053976
14,P361,0.9272962922579018,9.404879926640135
14,P366,3.0636435790442267,20.018810847808695
15,P279,0.4424291907912153,8.920012825173448
15,P1552,2.7895537770638024,28.222304680210502
15,P2579,1.648223036924923,10.125806671307156
15,P361,0.9272962922579018,9.404879926640135
15,P366,1.5318217895221133,10.009405423904347
15,P186,1.738327238768952,10.215910873151184
16,P279,1.7697167631648612,35.68005130069379
16,P527,0.9695406426404583,9.447124277022692
16,P361,0.9272962922579018,9.404879926640135
16,P366,3.0636435790442267,20.018810847808695
17,P279,0.4424291907912153,8.920012825173448
17,P2579,1.648223036924923,10.125806671307156
18,P279,1.7697167631648612,35.68005130069379
18,P1552,2.7895537770638024,28.222304680210502
