doc,relation,idf,idf_wiki
0,P1382,1.5328292533803347,8.809979621496122
0,P1454,1.1076443547816142,6.46917075420975
1,P828,1.7617225557444451,8.575483888888604
1,P2079,2.451839430955211,6.650903602638169
1,P1056,2.1886608815593442,8.103745152209294
1,P111,2.4147156430810126,10.40517517721468
1,P1454,1.1076443547816142,6.46917075420975
3,P2868,3.275712347826378,5.506060103673929
5,P1542,2.5110467520194444,9.853008213292247
5,P2578,3.730657513197912,10.914318714797686
5,P1454,1.1076443547816142,6.46917075420975
6,P1454,1.1076443547816142,6.46917075420975
6,P2851,2.6860118067419747,10.885914438366749
7,P1382,1.5328292533803347,8.809979621496122
8,P1542,2.5110467520194444,9.853008213292247
10,P1382,1.5328292533803347,8.809979621496122
12,P1382,1.5328292533803347,8.809979621496122
14,P2079,2.451839430955211,6.650903602638169
14,P1478,4.902542002972347,6.603374575474467
14,P111,2.4147156430810126,10.40517517721468
14,P1454,1.1076443547816142,6.46917075420975
14,P106,2.8610938577317264,2.402260292416602
14,P2851,2.6860118067419747,10.885914438366749
15,P828,3.5234451114888903,17.150967777777208
15,P2868,3.275712347826378,5.506060103673929
15,P1056,2.1886608815593442,8.103745152209294
15,P452,3.5571107877893553,14.291938507357859
15,P106,2.8610938577317264,2.402260292416602
16,P2670,2.0631557998090506,7.974248905158895
16,P276,5.854550817448581,3.828816653091779
16,P111,2.4147156430810126,10.40517517721468
16,P138,5.362074332350788,5.728369150814558
19,P2578,11.191972539593737,32.742956144393055
19,P2283,4.771206000911261,8.459522740193368
19,P2579,7.856626867983946,20.02800243404027
19,P101,4.697098028757539,6.142693478458247
19,P1454,2.2152887095632283,12.9383415084195
20,P2670,2.0631557998090506,7.974248905158895
24,P1382,3.0656585067606694,17.619959242992245
24,P4934,6.2215650674885845,22.117426439359157
24,P1454,1.1076443547816142,6.46917075420975
25,P2922,3.934957976710642,10.03495600816819
26,P1454,1.1076443547816142,6.46917075420975
27,P111,2.4147156430810126,10.40517517721468
34,P1454,1.1076443547816142,6.46917075420975
36,P2922,3.934957976710642,10.03495600816819
37,P828,1.7617225557444451,8.575483888888604
37,P2079,2.451839430955211,6.650903602638169
37,P2389,4.047753470855986,9.14932483362106
37,P2670,2.0631557998090506,7.974248905158895
37,P3712,3.262013503468216,11.200801027057562
37,P111,2.4147156430810126,10.40517517721468
37,P1056,2.1886608815593442,8.103745152209294
37,P186,5.210467934158292,8.964862086703972
37,P121,4.456956901074758,9.011423123953625
37,P1454,1.1076443547816142,6.46917075420975
37,P106,2.8610938577317264,2.402260292416602
37,P39,4.563566636133016,4.276505438597425
37,P138,5.362074332350788,5.728369150814558
37,P2851,2.6860118067419747,10.885914438366749
38,P1382,1.5328292533803347,8.809979621496122
39,P4934,6.2215650674885845,22.117426439359157
39,P462,4.851248708584797,6.18768014886035
39,P186,2.605233967079146,4.482431043351986
39,P1542,2.5110467520194444,9.853008213292247
39,P1454,1.1076443547816142,6.46917075420975
40,P2670,2.0631557998090506,7.974248905158895
40,P618,9.152290836679752,21.889580596886866
40,P1542,2.5110467520194444,9.853008213292247
40,P1056,4.3773217631186885,16.207490304418588
41,P1382,3.0656585067606694,17.619959242992245
41,P1454,1.1076443547816142,6.46917075420975
43,P1382,3.0656585067606694,17.619959242992245
43,P129,3.589006996134885,9.184885995456597
43,P186,7.815701901237437,13.447293130055957
43,P1542,2.5110467520194444,9.853008213292247
43,P2579,3.928313433991973,10.014001217020136
43,P2670,2.0631557998090506,7.974248905158895
43,P1454,1.1076443547816142,6.46917075420975
43,P2578,3.730657513197912,10.914318714797686
44,P1382,1.5328292533803347,8.809979621496122
44,P1454,2.2152887095632283,12.9383415084195
46,P1056,2.1886608815593442,8.103745152209294
46,P1454,1.1076443547816142,6.46917075420975
47,P1454,2.2152887095632283,12.9383415084195
48,P828,1.7617225557444451,8.575483888888604
48,P2079,2.451839430955211,6.650903602638169
48,P1056,2.1886608815593442,8.103745152209294
48,P1454,1.1076443547816142,6.46917075420975
49,P2079,2.451839430955211,6.650903602638169
49,P828,1.7617225557444451,8.575483888888604
49,P1536,5.901070833083475,8.615401805958253
49,P2868,3.275712347826378,5.506060103673929
49,P1056,2.1886608815593442,8.103745152209294
49,P1542,2.5110467520194444,9.853008213292247
49,P106,2.8610938577317264,2.402260292416602
49,P2851,2.6860118067419747,10.885914438366749
50,P2670,2.0631557998090506,7.974248905158895
52,P1382,3.0656585067606694,17.619959242992245
55,P2079,2.451839430955211,6.650903602638169
55,P2670,2.0631557998090506,7.974248905158895
55,P1382,3.0656585067606694,17.619959242992245
55,P2868,3.275712347826378,5.506060103673929
55,P1454,1.1076443547816142,6.46917075420975
56,P1382,3.0656585067606694,17.619959242992245
56,P129,3.589006996134885,9.184885995456597
56,P186,10.420935868316583,17.929724173407944
56,P2670,2.0631557998090506,7.974248905158895
56,P1454,1.1076443547816142,6.46917075420975
57,P1382,1.5328292533803347,8.809979621496122
57,P1454,1.1076443547816142,6.46917075420975
58,P1382,1.5328292533803347,8.809979621496122
58,P828,1.7617225557444451,8.575483888888604
58,P2079,2.451839430955211,6.650903602638169
58,P1056,2.1886608815593442,8.103745152209294
58,P111,2.4147156430810126,10.40517517721468
58,P1454,1.1076443547816142,6.46917075420975
61,P828,1.7617225557444451,8.575483888888604
61,P1382,3.0656585067606694,17.619959242992245
61,P1056,2.1886608815593442,8.103745152209294
61,P1454,1.1076443547816142,6.46917075420975
62,P2079,2.451839430955211,6.650903602638169
62,P1454,1.1076443547816142,6.46917075420975
74,P1454,1.1076443547816142,6.46917075420975
77,P1382,3.0656585067606694,17.619959242992245
77,P1542,2.5110467520194444,9.853008213292247
77,P1454,1.1076443547816142,6.46917075420975
78,P1382,3.0656585067606694,17.619959242992245
78,P1542,2.5110467520194444,9.853008213292247
78,P111,2.4147156430810126,10.40517517721468
78,P1454,1.1076443547816142,6.46917075420975
81,P452,1.7785553938946776,7.145969253678929
84,P1382,1.5328292533803347,8.809979621496122
84,P1056,8.754643526237377,32.414980608837176
84,P2851,2.6860118067419747,10.885914438366749
86,P1382,4.598487760141004,26.429938864488367
86,P828,1.7617225557444451,8.575483888888604
86,P1056,2.1886608815593442,8.103745152209294
86,P452,1.7785553938946776,7.145969253678929
86,P1454,1.1076443547816142,6.46917075420975
86,P2851,2.6860118067419747,10.885914438366749
87,P452,3.5571107877893553,14.291938507357859
87,P106,2.8610938577317264,2.402260292416602
89,P828,1.7617225557444451,8.575483888888604
89,P2670,2.0631557998090506,7.974248905158895
89,P1382,3.0656585067606694,17.619959242992245
89,P4934,6.2215650674885845,22.117426439359157
89,P129,3.589006996134885,9.184885995456597
89,P186,7.815701901237437,13.447293130055957
89,P2868,3.275712347826378,5.506060103673929
89,P530,21.79634283736167,37.951499416556686
89,P122,6.055221512910733,10.810640285322844
89,P2079,2.451839430955211,6.650903602638169
89,P1056,2.1886608815593442,8.103745152209294
89,P17,4.771206000911261,1.905904481217858
89,P1454,1.1076443547816142,6.46917075420975
90,P1382,4.598487760141004,26.429938864488367
90,P4934,15.55391266872146,55.29356609839789
90,P462,9.702497417169594,12.3753602977207
90,P1056,13.131965289356065,48.62247091325577
90,P2579,3.928313433991973,10.014001217020136
90,P2922,3.934957976710642,10.03495600816819
90,P2578,3.730657513197912,10.914318714797686
90,P186,7.815701901237437,13.447293130055957
90,P2868,3.275712347826378,5.506060103673929
90,P828,1.7617225557444451,8.575483888888604
90,P111,4.829431286162025,20.81035035442936
90,P1542,2.5110467520194444,9.853008213292247
90,P452,8.892776969473388,35.729846268394645
90,P106,2.8610938577317264,2.402260292416602
91,P2670,2.0631557998090506,7.974248905158895
91,P1382,6.131317013521339,35.23991848598449
91,P828,1.7617225557444451,8.575483888888604
91,P452,1.7785553938946776,7.145969253678929
