doc,relation,idf,idf_wiki
0,P279,0.46402725703381137,9.83874616729971
1,P279,1.8561090281352455,39.35498466919884
1,P361,1.1307898413175381,10.505508751583438
1,P828,2.371913103846252,11.746632014112151
1,P2079,2.5654707339071328,11.940189644173032
2,P279,0.9280545140676227,19.67749233459942
2,P1552,1.9618033055487631,11.336522215814663
2,P1535,5.260470538569126,24.009908359100926
5,P279,1.8561090281352455,39.35498466919884
5,P1552,3.9236066110975263,22.673044431629325
6,P279,1.3920817711014342,29.51623850189913
6,P361,1.1307898413175381,10.505508751583438
8,P279,0.46402725703381137,9.83874616729971
10,P361,1.1307898413175381,10.505508751583438
10,P1552,1.9618033055487631,11.336522215814663
12,P279,0.46402725703381137,9.83874616729971
13,P279,0.46402725703381137,9.83874616729971
13,P361,1.1307898413175381,10.505508751583438
14,P279,2.320136285169057,49.19373083649855
14,P155,3.293104090538247,12.667823000804146
14,P361,1.1307898413175381,10.505508751583438
14,P156,3.5250582715346117,12.899777181800511
14,P2079,2.5654707339071328,11.940189644173032
15,P828,2.371913103846252,11.746632014112151
15,P361,2.2615796826350762,21.011017503166876
15,P279,1.3920817711014342,29.51623850189913
16,P361,1.1307898413175381,10.505508751583438
16,P366,2.411804432873554,11.786523343139454
17,P279,0.46402725703381137,9.83874616729971
19,P361,2.2615796826350762,21.011017503166876
19,P279,1.3920817711014342,29.51623850189913
19,P3095,2.216964657722196,11.591683567988095
19,P2578,16.347257128021255,44.47141385881895
19,P2283,5.1843931551133355,14.559112065379235
20,P366,2.411804432873554,11.786523343139454
20,P279,0.9280545140676227,19.67749233459942
20,P1535,2.630235269284563,12.004954179550463
20,P361,1.1307898413175381,10.505508751583438
24,P279,0.9280545140676227,19.67749233459942
24,P1552,1.9618033055487631,11.336522215814663
24,P4934,7.284576725495644,26.034014546027443
26,P279,0.46402725703381137,9.83874616729971
27,P279,2.7841635422028683,59.03247700379826
27,P361,1.1307898413175381,10.505508751583438
34,P279,1.3920817711014342,29.51623850189913
