doc,relation,idf,idf_wiki
0,P186,9.723296884958733,37.3361443506623
0,P425,3.2929837970219227,12.49726628558978
0,P279,2.045134836007522,20.453699813143235
0,P361,1.6954507870941407,10.899733275661996
3,P279,1.022567418003761,10.226849906571617
4,P279,2.045134836007522,20.453699813143235
6,P279,2.045134836007522,20.453699813143235
6,P1552,5.62316178016592,24.03172675730163
7,P279,1.022567418003761,10.226849906571617
8,P279,1.022567418003761,10.226849906571617
11,P279,2.045134836007522,20.453699813143235
11,P3095,7.675830066548849,26.08439504368456
11,P361,1.6954507870941407,10.899733275661996
12,P361,1.6954507870941407,10.899733275661996
16,P279,1.022567418003761,10.226849906571617
17,P361,1.6954507870941407,10.899733275661996
20,P361,3.3909015741882813,21.79946655132399
20,P279,1.022567418003761,10.226849906571617
20,P111,4.336906199393412,13.541188687961268
21,P279,1.022567418003761,10.226849906571617
21,P361,1.6954507870941407,10.899733275661996
23,P366,3.1146148145437915,12.318897303111648
26,P361,1.6954507870941407,10.899733275661996
27,P361,1.6954507870941407,10.899733275661996
28,P279,2.045134836007522,20.453699813143235
28,P361,1.6954507870941407,10.899733275661996
28,P366,3.1146148145437915,12.318897303111648
28,P1535,3.2354967061042412,12.439779194672097
28,P425,3.2929837970219227,12.49726628558978
29,P279,1.022567418003761,10.226849906571617
34,P1552,2.81158089008296,12.015863378650815
34,P1535,6.4709934122084825,24.879558389344194
35,P361,1.6954507870941407,10.899733275661996
36,P155,3.3891819449177443,12.5934644334856
36,P156,3.3139113171278787,12.518193805695734
36,P279,1.022567418003761,10.226849906571617
36,P2922,3.45654747674532,12.660829965313177
39,P361,1.6954507870941407,10.899733275661996
39,P1552,2.81158089008296,12.015863378650815
39,P1535,6.4709934122084825,24.879558389344194
40,P361,1.6954507870941407,10.899733275661996
40,P186,3.241098961652911,12.445381450220767
41,P279,2.045134836007522,20.453699813143235
45,P279,2.045134836007522,20.453699813143235
50,P361,1.6954507870941407,10.899733275661996
53,P361,1.6954507870941407,10.899733275661996
53,P1552,2.81158089008296,12.015863378650815
53,P1535,6.4709934122084825,24.879558389344194
55,P361,1.6954507870941407,10.899733275661996
55,P279,1.022567418003761,10.226849906571617
56,P186,3.241098961652911,12.445381450220767
56,P279,1.022567418003761,10.226849906571617
57,P279,4.090269672015044,40.90739962628647
57,P186,3.241098961652911,12.445381450220767
58,P361,3.3909015741882813,21.79946655132399
58,P279,1.022567418003761,10.226849906571617
58,P111,4.336906199393412,13.541188687961268
59,P111,4.336906199393412,13.541188687961268
61,P361,1.6954507870941407,10.899733275661996
61,P279,4.090269672015044,40.90739962628647
61,P186,12.964395846611644,49.78152580088307
61,P1552,2.81158089008296,12.015863378650815
61,P366,3.1146148145437915,12.318897303111648
62,P2389,5.224209394394315,14.42849188296217
62,P279,1.022567418003761,10.226849906571617
62,P1552,2.81158089008296,12.015863378650815
62,P361,1.6954507870941407,10.899733275661996
63,P361,1.6954507870941407,10.899733275661996
65,P279,1.022567418003761,10.226849906571617
66,P361,1.6954507870941407,10.899733275661996
66,P279,1.022567418003761,10.226849906571617
66,P618,10.076984497198444,28.485549474334157
66,P366,3.1146148145437915,12.318897303111648
66,P1542,4.541318714001559,13.745601202569414
67,P361,1.6954507870941407,10.899733275661996
69,P129,3.9802312554546795,13.184513744022535
69,P186,12.964395846611644,49.78152580088307
69,P279,2.045134836007522,20.453699813143235
72,P279,1.022567418003761,10.226849906571617
72,P361,1.6954507870941407,10.899733275661996
73,P361,1.6954507870941407,10.899733275661996
73,P1552,2.81158089008296,12.015863378650815
73,P1535,6.4709934122084825,24.879558389344194
74,P361,1.6954507870941407,10.899733275661996
74,P1552,2.81158089008296,12.015863378650815
74,P1535,6.4709934122084825,24.879558389344194
77,P1552,2.81158089008296,12.015863378650815
77,P1535,6.4709934122084825,24.879558389344194
78,P361,1.6954507870941407,10.899733275661996
83,P361,3.3909015741882813,21.79946655132399
83,P1552,2.81158089008296,12.015863378650815
83,P279,3.067702254011283,30.680549719714854
83,P425,3.2929837970219227,12.49726628558978
83,P2868,4.972894966113409,14.177177454681264
83,P155,3.3891819449177443,12.5934644334856
84,P279,3.067702254011283,30.680549719714854
84,P361,1.6954507870941407,10.899733275661996
